"comparison","cell_type","gene_set","enrich_type","pathway","gene","pathway_padj"
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of cell migration","Fgf1",0.00270245245320651
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of cell migration","Chst2",0.00270245245320651
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of cell migration","Rgcc",0.00270245245320651
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of cell motility","Col1a1",0.00270245245320651
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of cell motility","Fgf1",0.00270245245320651
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of cell motility","Chst2",0.00270245245320651
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of cell motility","Rgcc",0.00270245245320651
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of locomotion","Col1a1",0.00270245245320651
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of locomotion","Fgf1",0.00270245245320651
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of locomotion","Chst2",0.00270245245320651
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of locomotion","Rgcc",0.00270245245320651
"HFDvsSD","mySC","Overlap_All3","richR_GO","negative regulation of cell adhesion","Col1a1",0.00270245245320651
"HFDvsSD","mySC","Overlap_All3","richR_GO","negative regulation of cell adhesion","Mbp",0.00270245245320651
"HFDvsSD","mySC","Overlap_All3","richR_GO","negative regulation of cell adhesion","Rgcc",0.00270245245320651
"HFDvsSD","mySC","Overlap_All3","richR_GO","locomotion","Col1a1",0.00420026921210642
"HFDvsSD","mySC","Overlap_All3","richR_GO","locomotion","Fgf1",0.00420026921210642
"HFDvsSD","mySC","Overlap_All3","richR_GO","locomotion","Chst2",0.00420026921210642
"HFDvsSD","mySC","Overlap_All3","richR_GO","locomotion","Rgcc",0.00420026921210642
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of epithelial to mesenchymal transition","Col1a1",0.00497716997471177
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of epithelial to mesenchymal transition","Rgcc",0.00497716997471177
"HFDvsSD","mySC","Overlap_All3","richR_GO","cell adhesion","Col1a1",0.00514624744440862
"HFDvsSD","mySC","Overlap_All3","richR_GO","cell adhesion","Mbp",0.00514624744440862
"HFDvsSD","mySC","Overlap_All3","richR_GO","cell adhesion","Chst2",0.00514624744440862
"HFDvsSD","mySC","Overlap_All3","richR_GO","cell adhesion","Rgcc",0.00514624744440862
"HFDvsSD","mySC","Overlap_All3","richR_GO","collagen biosynthetic process","Col1a1",0.00514624744440862
"HFDvsSD","mySC","Overlap_All3","richR_GO","collagen biosynthetic process","Rgcc",0.00514624744440862
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of cell-cell adhesion","Mbp",0.00514624744440862
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of cell-cell adhesion","Chst2",0.00514624744440862
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of cell-cell adhesion","Rgcc",0.00514624744440862
"HFDvsSD","mySC","Overlap_All3","richR_GO","cell migration","Col1a1",0.00514624744440862
"HFDvsSD","mySC","Overlap_All3","richR_GO","cell migration","Fgf1",0.00514624744440862
"HFDvsSD","mySC","Overlap_All3","richR_GO","cell migration","Chst2",0.00514624744440862
"HFDvsSD","mySC","Overlap_All3","richR_GO","cell migration","Rgcc",0.00514624744440862
"HFDvsSD","mySC","Overlap_All3","richR_GO","response to endogenous stimulus","Col1a1",0.00514624744440862
"HFDvsSD","mySC","Overlap_All3","richR_GO","response to endogenous stimulus","Mbp",0.00514624744440862
"HFDvsSD","mySC","Overlap_All3","richR_GO","response to endogenous stimulus","Fgf1",0.00514624744440862
"HFDvsSD","mySC","Overlap_All3","richR_GO","response to endogenous stimulus","Rgcc",0.00514624744440862
"HFDvsSD","mySC","Overlap_All3","richR_GO","cell motility","Col1a1",0.00730880511292572
"HFDvsSD","mySC","Overlap_All3","richR_GO","cell motility","Fgf1",0.00730880511292572
"HFDvsSD","mySC","Overlap_All3","richR_GO","cell motility","Chst2",0.00730880511292572
"HFDvsSD","mySC","Overlap_All3","richR_GO","cell motility","Rgcc",0.00730880511292572
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of multicellular organismal process","Col1a1",0.00730880511292572
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of multicellular organismal process","Mbp",0.00730880511292572
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of multicellular organismal process","Fgf1",0.00730880511292572
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of multicellular organismal process","Rgcc",0.00730880511292572
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of epithelial to mesenchymal transition","Col1a1",0.00730880511292572
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of epithelial to mesenchymal transition","Rgcc",0.00730880511292572
"HFDvsSD","mySC","Overlap_All3","richR_GO","cellular response to fibroblast growth factor stimulus","Col1a1",0.00730880511292572
"HFDvsSD","mySC","Overlap_All3","richR_GO","cellular response to fibroblast growth factor stimulus","Fgf1",0.00730880511292572
"HFDvsSD","mySC","Overlap_All3","richR_GO","negative regulation of exit from mitosis","Rgcc",0.00730880511292572
"HFDvsSD","mySC","Overlap_All3","richR_GO","cellular response to vitamin E","Col1a1",0.00730880511292572
"HFDvsSD","mySC","Overlap_All3","richR_GO","response to fibroblast growth factor","Col1a1",0.00736409698898128
"HFDvsSD","mySC","Overlap_All3","richR_GO","response to fibroblast growth factor","Fgf1",0.00736409698898128
"HFDvsSD","mySC","Overlap_All3","richR_GO","cellular response to growth factor stimulus","Col1a1",0.00860541258146581
"HFDvsSD","mySC","Overlap_All3","richR_GO","cellular response to growth factor stimulus","Fgf1",0.00860541258146581
"HFDvsSD","mySC","Overlap_All3","richR_GO","cellular response to growth factor stimulus","Rgcc",0.00860541258146581
"HFDvsSD","mySC","Overlap_All3","richR_GO","collagen metabolic process","Col1a1",0.0088254628634267
"HFDvsSD","mySC","Overlap_All3","richR_GO","collagen metabolic process","Rgcc",0.0088254628634267
"HFDvsSD","mySC","Overlap_All3","richR_GO","response to growth factor","Col1a1",0.0088254628634267
"HFDvsSD","mySC","Overlap_All3","richR_GO","response to growth factor","Fgf1",0.0088254628634267
"HFDvsSD","mySC","Overlap_All3","richR_GO","response to growth factor","Rgcc",0.0088254628634267
"HFDvsSD","mySC","Overlap_All3","richR_GO","blood vessel development","Col1a1",0.00885314339334988
"HFDvsSD","mySC","Overlap_All3","richR_GO","blood vessel development","Fgf1",0.00885314339334988
"HFDvsSD","mySC","Overlap_All3","richR_GO","blood vessel development","Rgcc",0.00885314339334988
"HFDvsSD","mySC","Overlap_All3","richR_GO","vasculature development","Col1a1",0.00970838026754608
"HFDvsSD","mySC","Overlap_All3","richR_GO","vasculature development","Fgf1",0.00970838026754608
"HFDvsSD","mySC","Overlap_All3","richR_GO","vasculature development","Rgcc",0.00970838026754608
"HFDvsSD","mySC","Overlap_All3","richR_GO","epithelial to mesenchymal transition","Col1a1",0.011548999708885
"HFDvsSD","mySC","Overlap_All3","richR_GO","epithelial to mesenchymal transition","Rgcc",0.011548999708885
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of anatomical structure morphogenesis","Mbp",0.0119941325492211
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of anatomical structure morphogenesis","Fgf1",0.0119941325492211
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of anatomical structure morphogenesis","Rgcc",0.0119941325492211
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of endothelial cell migration","Fgf1",0.0119941325492211
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of endothelial cell migration","Rgcc",0.0119941325492211
"HFDvsSD","mySC","Overlap_All3","richR_GO","cell-cell adhesion","Mbp",0.0123964281280204
"HFDvsSD","mySC","Overlap_All3","richR_GO","cell-cell adhesion","Chst2",0.0123964281280204
"HFDvsSD","mySC","Overlap_All3","richR_GO","cell-cell adhesion","Rgcc",0.0123964281280204
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of macromolecule biosynthetic process","Col1a1",0.0140898103161487
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of macromolecule biosynthetic process","Mbp",0.0140898103161487
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of macromolecule biosynthetic process","Fgf1",0.0140898103161487
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of macromolecule biosynthetic process","Rgcc",0.0140898103161487
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of developmental process","Col1a1",0.0140898103161487
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of developmental process","Mbp",0.0140898103161487
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of developmental process","Fgf1",0.0140898103161487
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of developmental process","Rgcc",0.0140898103161487
"HFDvsSD","mySC","Overlap_All3","richR_GO","enzyme-linked receptor protein signaling pathway","Col1a1",0.0140898103161487
"HFDvsSD","mySC","Overlap_All3","richR_GO","enzyme-linked receptor protein signaling pathway","Fgf1",0.0140898103161487
"HFDvsSD","mySC","Overlap_All3","richR_GO","enzyme-linked receptor protein signaling pathway","Rgcc",0.0140898103161487
"HFDvsSD","mySC","Overlap_All3","richR_GO","negative regulation of cell-cell adhesion","Mbp",0.0146142016657192
"HFDvsSD","mySC","Overlap_All3","richR_GO","negative regulation of cell-cell adhesion","Rgcc",0.0146142016657192
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of biosynthetic process","Col1a1",0.0146142016657192
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of biosynthetic process","Mbp",0.0146142016657192
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of biosynthetic process","Fgf1",0.0146142016657192
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of biosynthetic process","Rgcc",0.0146142016657192
"HFDvsSD","mySC","Overlap_All3","richR_GO","anatomical structure morphogenesis","Col1a1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","anatomical structure morphogenesis","Mbp",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","anatomical structure morphogenesis","Fgf1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","anatomical structure morphogenesis","Rgcc",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","endothelial cell migration","Fgf1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","endothelial cell migration","Rgcc",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of cellular process","Col1a1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of cellular process","Mbp",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of cellular process","Fgf1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of cellular process","Chst2",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of cellular process","Rgcc",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","mesenchymal cell differentiation","Col1a1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","mesenchymal cell differentiation","Rgcc",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","sensory perception of sound","Col1a1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","sensory perception of sound","Mbp",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of macromolecule metabolic process","Col1a1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of macromolecule metabolic process","Mbp",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of macromolecule metabolic process","Fgf1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of macromolecule metabolic process","Rgcc",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","cellular response to transforming growth factor beta stimulus","Col1a1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","cellular response to transforming growth factor beta stimulus","Rgcc",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","circulatory system development","Col1a1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","circulatory system development","Fgf1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","circulatory system development","Rgcc",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","muscle cell proliferation","Fgf1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","muscle cell proliferation","Rgcc",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","anatomical structure formation involved in morphogenesis","Col1a1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","anatomical structure formation involved in morphogenesis","Fgf1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","anatomical structure formation involved in morphogenesis","Rgcc",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","response to transforming growth factor beta","Col1a1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","response to transforming growth factor beta","Rgcc",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of biological process","Col1a1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of biological process","Mbp",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of biological process","Fgf1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of biological process","Chst2",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of biological process","Rgcc",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of multicellular organismal process","Col1a1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of multicellular organismal process","Mbp",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of multicellular organismal process","Fgf1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of multicellular organismal process","Rgcc",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","response to abiotic stimulus","Col1a1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","response to abiotic stimulus","Fgf1",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","response to abiotic stimulus","Rgcc",0.0148464518666009
"HFDvsSD","mySC","Overlap_All3","richR_GO","cellular response to endogenous stimulus","Col1a1",0.0151517306203554
"HFDvsSD","mySC","Overlap_All3","richR_GO","cellular response to endogenous stimulus","Fgf1",0.0151517306203554
"HFDvsSD","mySC","Overlap_All3","richR_GO","cellular response to endogenous stimulus","Rgcc",0.0151517306203554
"HFDvsSD","mySC","Overlap_All3","richR_GO","sensory perception of mechanical stimulus","Col1a1",0.0151517306203554
"HFDvsSD","mySC","Overlap_All3","richR_GO","sensory perception of mechanical stimulus","Mbp",0.0151517306203554
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of angiogenesis","Fgf1",0.0151517306203554
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of angiogenesis","Rgcc",0.0151517306203554
"HFDvsSD","mySC","Overlap_All3","richR_GO","extracellular matrix organization","Col1a1",0.0151517306203554
"HFDvsSD","mySC","Overlap_All3","richR_GO","extracellular matrix organization","Rgcc",0.0151517306203554
"HFDvsSD","mySC","Overlap_All3","richR_GO","external encapsulating structure organization","Col1a1",0.0151517306203554
"HFDvsSD","mySC","Overlap_All3","richR_GO","external encapsulating structure organization","Rgcc",0.0151517306203554
"HFDvsSD","mySC","Overlap_All3","richR_GO","extracellular structure organization","Col1a1",0.0151517306203554
"HFDvsSD","mySC","Overlap_All3","richR_GO","extracellular structure organization","Rgcc",0.0151517306203554
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of vasculature development","Fgf1",0.0151517306203554
"HFDvsSD","mySC","Overlap_All3","richR_GO","regulation of vasculature development","Rgcc",0.0151517306203554
"HFDvsSD","mySC","Overlap_All3","richR_GO","mesenchyme development","Col1a1",0.0151517306203554
"HFDvsSD","mySC","Overlap_All3","richR_GO","mesenchyme development","Rgcc",0.0151517306203554
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of metabolic process","Col1a1",0.0170528567312076
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of metabolic process","Mbp",0.0170528567312076
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of metabolic process","Fgf1",0.0170528567312076
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of metabolic process","Rgcc",0.0170528567312076
"HFDvsSD","mySC","Overlap_All3","richR_GO","response to steroid hormone","Col1a1",0.0172982213644142
"HFDvsSD","mySC","Overlap_All3","richR_GO","response to steroid hormone","Mbp",0.0172982213644142
"HFDvsSD","mySC","Overlap_All3","richR_GO","positive regulation of developmental process","Col1a1",0.0176343767502399
