"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"Process","GO:0050794",146,12265,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002275,10090.ENSMUSP00000002360,10090.ENSMUSP00000002979,10090.ENSMUSP00000003645,10090.ENSMUSP00000005532,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000012259,10090.ENSMUSP00000018737,10090.ENSMUSP00000018795,10090.ENSMUSP00000018851,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000021271,10090.ENSMUSP00000021822,10090.ENSMUSP00000021950,10090.ENSMUSP00000022078,10090.ENSMUSP00000022176,10090.ENSMUSP00000022369,10090.ENSMUSP00000022881,10090.ENSMUSP00000022977,10090.ENSMUSP00000023203,10090.ENSMUSP00000024627,10090.ENSMUSP00000024880,10090.ENSMUSP00000025241,10090.ENSMUSP00000025254,10090.ENSMUSP00000025522,10090.ENSMUSP00000025618,10090.ENSMUSP00000026142,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028280,10090.ENSMUSP00000028341,10090.ENSMUSP00000028499,10090.ENSMUSP00000028755,10090.ENSMUSP00000028854,10090.ENSMUSP00000028938,10090.ENSMUSP00000029719,10090.ENSMUSP00000029910,10090.ENSMUSP00000030110,10090.ENSMUSP00000030408,10090.ENSMUSP00000030606,10090.ENSMUSP00000031058,10090.ENSMUSP00000031224,10090.ENSMUSP00000031445,10090.ENSMUSP00000031668,10090.ENSMUSP00000032322,10090.ENSMUSP00000032492,10090.ENSMUSP00000033036,10090.ENSMUSP00000033898,10090.ENSMUSP00000033899,10090.ENSMUSP00000034713,10090.ENSMUSP00000034910,10090.ENSMUSP00000035045,10090.ENSMUSP00000035078,10090.ENSMUSP00000035240,10090.ENSMUSP00000035898,10090.ENSMUSP00000036330,10090.ENSMUSP00000036410,10090.ENSMUSP00000036962,10090.ENSMUSP00000037055,10090.ENSMUSP00000037340,10090.ENSMUSP00000038063,10090.ENSMUSP00000039657,10090.ENSMUSP00000040230,10090.ENSMUSP00000042271,10090.ENSMUSP00000043597,10090.ENSMUSP00000044004,10090.ENSMUSP00000046185,10090.ENSMUSP00000047119,10090.ENSMUSP00000047291,10090.ENSMUSP00000048234,10090.ENSMUSP00000055122,10090.ENSMUSP00000055225,10090.ENSMUSP00000055747,10090.ENSMUSP00000056080,10090.ENSMUSP00000060026,10090.ENSMUSP00000063054,10090.ENSMUSP00000065571,10090.ENSMUSP00000065845,10090.ENSMUSP00000065877,10090.ENSMUSP00000066701,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000069432,10090.ENSMUSP00000071914,10090.ENSMUSP00000073124,10090.ENSMUSP00000078741,10090.ENSMUSP00000078945,10090.ENSMUSP00000080128,10090.ENSMUSP00000081946,10090.ENSMUSP00000082091,10090.ENSMUSP00000084039,10090.ENSMUSP00000084043,10090.ENSMUSP00000087643,10090.ENSMUSP00000088089,10090.ENSMUSP00000088833,10090.ENSMUSP00000091429,10090.ENSMUSP00000092228,10090.ENSMUSP00000095223,10090.ENSMUSP00000096712,10090.ENSMUSP00000097908,10090.ENSMUSP00000099162,10090.ENSMUSP00000100902,10090.ENSMUSP00000102095,10090.ENSMUSP00000104342,10090.ENSMUSP00000104864,10090.ENSMUSP00000105663,10090.ENSMUSP00000105751,10090.ENSMUSP00000106188,10090.ENSMUSP00000106772,10090.ENSMUSP00000107210,10090.ENSMUSP00000107729,10090.ENSMUSP00000109635,10090.ENSMUSP00000111222,10090.ENSMUSP00000114015,10090.ENSMUSP00000114843,10090.ENSMUSP00000116259,10090.ENSMUSP00000117392,10090.ENSMUSP00000117496,10090.ENSMUSP00000119065,10090.ENSMUSP00000119729,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000121358,10090.ENSMUSP00000121753,10090.ENSMUSP00000123088,10090.ENSMUSP00000125857,10090.ENSMUSP00000126674,10090.ENSMUSP00000127487,10090.ENSMUSP00000128353,10090.ENSMUSP00000128941,10090.ENSMUSP00000129584,10090.ENSMUSP00000134263,10090.ENSMUSP00000134759,10090.ENSMUSP00000135040,10090.ENSMUSP00000136222,10090.ENSMUSP00000142109,10090.ENSMUSP00000143677,10090.ENSMUSP00000145462,10090.ENSMUSP00000147656,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227,10090.ENSMUSP00000155225,10090.ENSMUSP00000155515","Col1a1,Vrk3,Angptl4,Lamb1,Ercc1,Nid1,Bmp7,Pttg1ip,Med15,Sparc,Tada2a,Dync1h1,Timp3,Ddit4,Per1,Ogn,Dbn1,Rhobtb3,Hmgcr,Vcl,Retreg1,Sqle,Gpt,Chd1,Vit,Ercc3,Lims2,Pdgfrb,Pcsk5,Maged1,Vim,Nr4a2,Col5a1,Anapc2,Itgav,Ehd4,Mal,Cst3,Dclk2,Nsmaf,Zdhhc21,Mfsd2a,Rcan3,Mapre3,Tgfbr3,Aacs,Col1a2,Lrp6,Cd9,Dkk3,Col4a1,Col4a2,Ldlr,Mlip,Mras,Lrrfip2,Thap3,Scamp5,Adamts20,Prkab2,Clstn1,Trim41,Wdr70,Dhcr24,Atp1a1,Sostdc1,Spag9,Fa2h,Lrp1,Mbp,Gnl3,Olfml2b,Ick,Epb41l2,Kcna1,Nod1,Gldn,Selenon,Rab33b,Rtkn,Cggbp1,Sdc3,Mpz,Slit3,Sema5a,Gcn1,Mprip,Plec,Notch2,Htt,Nphp4,Ubp1,Ip6k2,Bicd1,Spp1,Sema3g,Cttnbp2,Prnp,Rnf213,Plekhg2,Ecscr,Itga7,Nsmf,Limk2,Cnot2,Mast2,Pmp22,Snx18,Ptk2,Homer3,Lyst,Dtx2,Afap1l2,Itga6,Itsn1,Yeats2,Fam107a,Syvn1,Srpk1,Zdhhc3,Mef2a,Srsf6,Sox13,Apod,Ucp2,Ide,Zbtb38,Myef2,Cpeb2,Zfp692,Tnxb,G3bp2,Enpp2,Bcar1,Slit2,Traf7,Tppp3,Mdn1,Dag1,Camk2d,Skap2,Ptpre,Cryab,Arid5b,Nr4a1,Ppp1r16a",7.17e-07,0.00022,"Regulation of cellular process"
"Process","GO:0035239",23,763,10090,"10090.ENSMUSP00000002360,10090.ENSMUSP00000009143,10090.ENSMUSP00000025522,10090.ENSMUSP00000028499,10090.ENSMUSP00000029848,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000033898,10090.ENSMUSP00000033899,10090.ENSMUSP00000034713,10090.ENSMUSP00000040230,10090.ENSMUSP00000044004,10090.ENSMUSP00000055178,10090.ENSMUSP00000069024,10090.ENSMUSP00000078741,10090.ENSMUSP00000081946,10090.ENSMUSP00000091429,10090.ENSMUSP00000095223,10090.ENSMUSP00000096712,10090.ENSMUSP00000105663,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109,10090.ENSMUSP00000155225","Angptl4,Bmp7,Pdgfrb,Itgav,Col24a1,Tgfbr3,Lrp6,Col4a1,Col4a2,Ldlr,Sostdc1,Lrp1,Vstm4,Sema5a,Notch2,Ubp1,Rnf213,Ecscr,Itga7,Ptk2,Slit2,Dag1,Nr4a1",8.22e-07,0.00024,"Tube morphogenesis"
"Process","GO:0048585",37,1697,10090,"10090.ENSMUSP00000002275,10090.ENSMUSP00000003645,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000021271,10090.ENSMUSP00000021950,10090.ENSMUSP00000022176,10090.ENSMUSP00000028166,10090.ENSMUSP00000028499,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000032492,10090.ENSMUSP00000033036,10090.ENSMUSP00000034713,10090.ENSMUSP00000034910,10090.ENSMUSP00000040230,10090.ENSMUSP00000044004,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000078945,10090.ENSMUSP00000080128,10090.ENSMUSP00000084039,10090.ENSMUSP00000087643,10090.ENSMUSP00000088833,10090.ENSMUSP00000091429,10090.ENSMUSP00000100902,10090.ENSMUSP00000105751,10090.ENSMUSP00000107729,10090.ENSMUSP00000114843,10090.ENSMUSP00000119729,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109,10090.ENSMUSP00000147656","Vrk3,Ercc1,Bmp7,Pttg1ip,Timp3,Ddit4,Per1,Dbn1,Hmgcr,Nr4a2,Itgav,Tgfbr3,Lrp6,Cd9,Dkk3,Ldlr,Mlip,Sostdc1,Lrp1,Slit3,Sema5a,Htt,Nphp4,Bicd1,Sema3g,Prnp,Rnf213,Cnot2,Homer3,Itga6,Syvn1,Sox13,Apod,Ucp2,Slit2,Dag1,Ptpre",8.59e-07,0.00024,"Negative regulation of response to stimulus"
"Process","GO:0048870",29,1140,10090,"10090.ENSMUSP00000002979,10090.ENSMUSP00000020308,10090.ENSMUSP00000022078,10090.ENSMUSP00000025522,10090.ENSMUSP00000027830,10090.ENSMUSP00000028166,10090.ENSMUSP00000028280,10090.ENSMUSP00000028499,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000032492,10090.ENSMUSP00000055178,10090.ENSMUSP00000065877,10090.ENSMUSP00000067241,10090.ENSMUSP00000069024,10090.ENSMUSP00000073124,10090.ENSMUSP00000080128,10090.ENSMUSP00000084043,10090.ENSMUSP00000087643,10090.ENSMUSP00000096712,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000106188,10090.ENSMUSP00000107729,10090.ENSMUSP00000128941,10090.ENSMUSP00000129584,10090.ENSMUSP00000134263,10090.ENSMUSP00000151227,10090.ENSMUSP00000155225","Lamb1,Ddit4,Rhobtb3,Pdgfrb,Slamf9,Nr4a2,Col5a1,Itgav,Tgfbr3,Lrp6,Cd9,Vstm4,Sdc3,Nav1,Sema5a,Plec,Nphp4,Spp1,Sema3g,Itga7,Pmp22,Ptk2,Lyst,Itga6,Enpp2,Bcar1,Slit2,Arid5b,Nr4a1",8.34e-07,0.00024,"Cell motility"
"Process","GO:0065007",158,13744,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002275,10090.ENSMUSP00000002360,10090.ENSMUSP00000002979,10090.ENSMUSP00000003645,10090.ENSMUSP00000005532,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000012259,10090.ENSMUSP00000018737,10090.ENSMUSP00000018795,10090.ENSMUSP00000018851,10090.ENSMUSP00000019231,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000021271,10090.ENSMUSP00000021822,10090.ENSMUSP00000021950,10090.ENSMUSP00000022078,10090.ENSMUSP00000022176,10090.ENSMUSP00000022369,10090.ENSMUSP00000022529,10090.ENSMUSP00000022881,10090.ENSMUSP00000022977,10090.ENSMUSP00000023203,10090.ENSMUSP00000024627,10090.ENSMUSP00000024880,10090.ENSMUSP00000025241,10090.ENSMUSP00000025254,10090.ENSMUSP00000025522,10090.ENSMUSP00000025618,10090.ENSMUSP00000026142,10090.ENSMUSP00000026886,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028280,10090.ENSMUSP00000028341,10090.ENSMUSP00000028499,10090.ENSMUSP00000028755,10090.ENSMUSP00000028854,10090.ENSMUSP00000028938,10090.ENSMUSP00000029719,10090.ENSMUSP00000029910,10090.ENSMUSP00000030110,10090.ENSMUSP00000030408,10090.ENSMUSP00000030606,10090.ENSMUSP00000031058,10090.ENSMUSP00000031224,10090.ENSMUSP00000031445,10090.ENSMUSP00000031668,10090.ENSMUSP00000032322,10090.ENSMUSP00000032492,10090.ENSMUSP00000033036,10090.ENSMUSP00000033463,10090.ENSMUSP00000033898,10090.ENSMUSP00000033899,10090.ENSMUSP00000034713,10090.ENSMUSP00000034910,10090.ENSMUSP00000035045,10090.ENSMUSP00000035078,10090.ENSMUSP00000035240,10090.ENSMUSP00000035898,10090.ENSMUSP00000036330,10090.ENSMUSP00000036410,10090.ENSMUSP00000036962,10090.ENSMUSP00000037055,10090.ENSMUSP00000037340,10090.ENSMUSP00000038063,10090.ENSMUSP00000039657,10090.ENSMUSP00000040230,10090.ENSMUSP00000042271,10090.ENSMUSP00000043597,10090.ENSMUSP00000044004,10090.ENSMUSP00000044693,10090.ENSMUSP00000046185,10090.ENSMUSP00000047119,10090.ENSMUSP00000047291,10090.ENSMUSP00000048234,10090.ENSMUSP00000048345,10090.ENSMUSP00000052912,10090.ENSMUSP00000055122,10090.ENSMUSP00000055178,10090.ENSMUSP00000055225,10090.ENSMUSP00000055747,10090.ENSMUSP00000056080,10090.ENSMUSP00000060026,10090.ENSMUSP00000061624,10090.ENSMUSP00000063054,10090.ENSMUSP00000064755,10090.ENSMUSP00000065571,10090.ENSMUSP00000065845,10090.ENSMUSP00000065877,10090.ENSMUSP00000066701,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000069432,10090.ENSMUSP00000071914,10090.ENSMUSP00000073124,10090.ENSMUSP00000078741,10090.ENSMUSP00000078945,10090.ENSMUSP00000080128,10090.ENSMUSP00000081946,10090.ENSMUSP00000082091,10090.ENSMUSP00000084039,10090.ENSMUSP00000084043,10090.ENSMUSP00000087643,10090.ENSMUSP00000088089,10090.ENSMUSP00000088833,10090.ENSMUSP00000091429,10090.ENSMUSP00000092228,10090.ENSMUSP00000095223,10090.ENSMUSP00000096712,10090.ENSMUSP00000097908,10090.ENSMUSP00000099162,10090.ENSMUSP00000100902,10090.ENSMUSP00000102095,10090.ENSMUSP00000102647,10090.ENSMUSP00000104342,10090.ENSMUSP00000104864,10090.ENSMUSP00000105663,10090.ENSMUSP00000105751,10090.ENSMUSP00000106188,10090.ENSMUSP00000106772,10090.ENSMUSP00000107210,10090.ENSMUSP00000107729,10090.ENSMUSP00000109635,10090.ENSMUSP00000111222,10090.ENSMUSP00000114015,10090.ENSMUSP00000114843,10090.ENSMUSP00000116259,10090.ENSMUSP00000117392,10090.ENSMUSP00000117496,10090.ENSMUSP00000119065,10090.ENSMUSP00000119729,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000121358,10090.ENSMUSP00000121753,10090.ENSMUSP00000123088,10090.ENSMUSP00000125857,10090.ENSMUSP00000126674,10090.ENSMUSP00000127487,10090.ENSMUSP00000128353,10090.ENSMUSP00000128941,10090.ENSMUSP00000129584,10090.ENSMUSP00000130245,10090.ENSMUSP00000134263,10090.ENSMUSP00000134759,10090.ENSMUSP00000135040,10090.ENSMUSP00000136222,10090.ENSMUSP00000142109,10090.ENSMUSP00000143677,10090.ENSMUSP00000145462,10090.ENSMUSP00000147656,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227,10090.ENSMUSP00000155225,10090.ENSMUSP00000155515","Col1a1,Vrk3,Angptl4,Lamb1,Ercc1,Nid1,Bmp7,Pttg1ip,Med15,Sparc,Tada2a,Dync1h1,Atp6ap1,Timp3,Ddit4,Per1,Ogn,Dbn1,Rhobtb3,Hmgcr,Vcl,Tkt,Retreg1,Sqle,Gpt,Chd1,Vit,Ercc3,Lims2,Pdgfrb,Pcsk5,Maged1,Itih5,Vim,Nr4a2,Col5a1,Anapc2,Itgav,Ehd4,Mal,Cst3,Dclk2,Nsmaf,Zdhhc21,Mfsd2a,Rcan3,Mapre3,Tgfbr3,Aacs,Col1a2,Lrp6,Cd9,Dkk3,Slc9a9,Col4a1,Col4a2,Ldlr,Mlip,Mras,Lrrfip2,Thap3,Scamp5,Adamts20,Prkab2,Clstn1,Trim41,Wdr70,Dhcr24,Atp1a1,Sostdc1,Spag9,Fa2h,Lrp1,Palmd,Mbp,Gnl3,Olfml2b,Ick,Hectd4,Pdia6,Epb41l2,Vstm4,Kcna1,Nod1,Gldn,Selenon,Rabgap1,Rab33b,Phgdh,Rtkn,Cggbp1,Sdc3,Mpz,Slit3,Sema5a,Gcn1,Mprip,Plec,Notch2,Htt,Nphp4,Ubp1,Ip6k2,Bicd1,Spp1,Sema3g,Cttnbp2,Prnp,Rnf213,Plekhg2,Ecscr,Itga7,Nsmf,Limk2,Cnot2,Mast2,Arhgef17,Pmp22,Snx18,Ptk2,Homer3,Lyst,Dtx2,Afap1l2,Itga6,Itsn1,Yeats2,Fam107a,Syvn1,Srpk1,Zdhhc3,Mef2a,Srsf6,Sox13,Apod,Ucp2,Ide,Zbtb38,Myef2,Cpeb2,Zfp692,Tnxb,G3bp2,Enpp2,Bcar1,Fxyd3,Slit2,Traf7,Tppp3,Mdn1,Dag1,Camk2d,Skap2,Ptpre,Cryab,Arid5b,Nr4a1,Ppp1r16a",7.87e-07,0.00024,"Biological regulation"
"Process","GO:0023051",59,3456,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000002275,10090.ENSMUSP00000002979,10090.ENSMUSP00000005532,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000021271,10090.ENSMUSP00000021950,10090.ENSMUSP00000022176,10090.ENSMUSP00000025254,10090.ENSMUSP00000025522,10090.ENSMUSP00000025618,10090.ENSMUSP00000026142,10090.ENSMUSP00000028166,10090.ENSMUSP00000028341,10090.ENSMUSP00000028499,10090.ENSMUSP00000028854,10090.ENSMUSP00000031224,10090.ENSMUSP00000031445,10090.ENSMUSP00000032322,10090.ENSMUSP00000033036,10090.ENSMUSP00000034713,10090.ENSMUSP00000036330,10090.ENSMUSP00000036962,10090.ENSMUSP00000037055,10090.ENSMUSP00000040230,10090.ENSMUSP00000042271,10090.ENSMUSP00000044004,10090.ENSMUSP00000055747,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000078741,10090.ENSMUSP00000078945,10090.ENSMUSP00000080128,10090.ENSMUSP00000084039,10090.ENSMUSP00000084043,10090.ENSMUSP00000088833,10090.ENSMUSP00000091429,10090.ENSMUSP00000097908,10090.ENSMUSP00000100902,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000105751,10090.ENSMUSP00000107210,10090.ENSMUSP00000107729,10090.ENSMUSP00000109635,10090.ENSMUSP00000114015,10090.ENSMUSP00000114843,10090.ENSMUSP00000117392,10090.ENSMUSP00000119729,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000134263,10090.ENSMUSP00000134759,10090.ENSMUSP00000142109,10090.ENSMUSP00000143677,10090.ENSMUSP00000147656","Col1a1,Vrk3,Lamb1,Nid1,Bmp7,Pttg1ip,Timp3,Ddit4,Per1,Dbn1,Hmgcr,Lims2,Pdgfrb,Pcsk5,Maged1,Nr4a2,Anapc2,Itgav,Mal,Tgfbr3,Aacs,Lrp6,Dkk3,Ldlr,Adamts20,Clstn1,Trim41,Sostdc1,Spag9,Lrp1,Nod1,Slit3,Sema5a,Notch2,Htt,Nphp4,Bicd1,Spp1,Prnp,Rnf213,Nsmf,Cnot2,Pmp22,Ptk2,Homer3,Afap1l2,Itga6,Itsn1,Fam107a,Syvn1,Zdhhc3,Sox13,Apod,Ucp2,Slit2,Traf7,Dag1,Camk2d,Ptpre",9.86e-07,0.00027,"Regulation of signaling"
"Process","GO:1901652",18,497,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000009143,10090.ENSMUSP00000023203,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000037055,10090.ENSMUSP00000044004,10090.ENSMUSP00000055747,10090.ENSMUSP00000088833,10090.ENSMUSP00000105663,10090.ENSMUSP00000119065,10090.ENSMUSP00000120967,10090.ENSMUSP00000125857,10090.ENSMUSP00000129584,10090.ENSMUSP00000142109,10090.ENSMUSP00000155225","Col1a1,Bmp7,Gpt,Vim,Nr4a2,Tgfbr3,Lrp6,Trim41,Lrp1,Nod1,Prnp,Ptk2,Srsf6,Ucp2,Cpeb2,Bcar1,Dag1,Nr4a1",1.18e-06,0.00032,"Response to peptide"
"Process","GO:0007399",43,2190,10090,"10090.ENSMUSP00000002979,10090.ENSMUSP00000009143,10090.ENSMUSP00000020308,10090.ENSMUSP00000021950,10090.ENSMUSP00000022369,10090.ENSMUSP00000024880,10090.ENSMUSP00000025241,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028341,10090.ENSMUSP00000028854,10090.ENSMUSP00000029719,10090.ENSMUSP00000030408,10090.ENSMUSP00000032093,10090.ENSMUSP00000032322,10090.ENSMUSP00000032492,10090.ENSMUSP00000033898,10090.ENSMUSP00000034227,10090.ENSMUSP00000043597,10090.ENSMUSP00000044004,10090.ENSMUSP00000046185,10090.ENSMUSP00000055225,10090.ENSMUSP00000056080,10090.ENSMUSP00000064755,10090.ENSMUSP00000066701,10090.ENSMUSP00000066857,10090.ENSMUSP00000067241,10090.ENSMUSP00000069024,10090.ENSMUSP00000073124,10090.ENSMUSP00000078741,10090.ENSMUSP00000078945,10090.ENSMUSP00000080128,10090.ENSMUSP00000087643,10090.ENSMUSP00000088089,10090.ENSMUSP00000092148,10090.ENSMUSP00000104342,10090.ENSMUSP00000105486,10090.ENSMUSP00000105663,10090.ENSMUSP00000117496,10090.ENSMUSP00000119729,10090.ENSMUSP00000119827,10090.ENSMUSP00000134263,10090.ENSMUSP00000142109","Lamb1,Bmp7,Ddit4,Dbn1,Vcl,Vit,Ercc3,Vim,Nr4a2,Anapc2,Mal,Dclk2,Mfsd2a,Prickle2,Lrp6,Cd9,Col4a1,Pllp,Fa2h,Lrp1,Mbp,Kcna1,Gldn,Phgdh,Mpz,Slit3,Nav1,Sema5a,Plec,Notch2,Htt,Nphp4,Sema3g,Cttnbp2,Nfasc,Pmp22,Eml1,Ptk2,Mef2a,Sox13,Apod,Slit2,Dag1",1.48e-06,4e-04,"Nervous system development"
"Process","GO:0048468",41,2044,10090,"10090.ENSMUSP00000002979,10090.ENSMUSP00000003645,10090.ENSMUSP00000009143,10090.ENSMUSP00000019231,10090.ENSMUSP00000021950,10090.ENSMUSP00000022369,10090.ENSMUSP00000025522,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028499,10090.ENSMUSP00000028854,10090.ENSMUSP00000029719,10090.ENSMUSP00000029848,10090.ENSMUSP00000030408,10090.ENSMUSP00000031224,10090.ENSMUSP00000032093,10090.ENSMUSP00000032322,10090.ENSMUSP00000043597,10090.ENSMUSP00000044004,10090.ENSMUSP00000052020,10090.ENSMUSP00000052872,10090.ENSMUSP00000056080,10090.ENSMUSP00000060026,10090.ENSMUSP00000064755,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000073124,10090.ENSMUSP00000078741,10090.ENSMUSP00000078945,10090.ENSMUSP00000080128,10090.ENSMUSP00000087643,10090.ENSMUSP00000092148,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000117496,10090.ENSMUSP00000119827,10090.ENSMUSP00000134263,10090.ENSMUSP00000140596,10090.ENSMUSP00000142109,10090.ENSMUSP00000143677,10090.ENSMUSP00000151227","Lamb1,Ercc1,Bmp7,Atp6ap1,Dbn1,Vcl,Pdgfrb,Vim,Nr4a2,Itgav,Mal,Dclk2,Col24a1,Mfsd2a,Tgfbr3,Prickle2,Lrp6,Fa2h,Lrp1,Flnb,Fasn,Gldn,Selenon,Phgdh,Slit3,Sema5a,Plec,Notch2,Htt,Nphp4,Sema3g,Nfasc,Pmp22,Ptk2,Mef2a,Apod,Slit2,Fat1,Dag1,Camk2d,Arid5b",1.62e-06,0.00042,"Cell development"
"Process","GO:0097435",19,562,10090,"10090.ENSMUSP00000001547,10090.ENSMUSP00000018561,10090.ENSMUSP00000018851,10090.ENSMUSP00000021950,10090.ENSMUSP00000022078,10090.ENSMUSP00000025522,10090.ENSMUSP00000028062,10090.ENSMUSP00000028280,10090.ENSMUSP00000031668,10090.ENSMUSP00000071914,10090.ENSMUSP00000073124,10090.ENSMUSP00000096973,10090.ENSMUSP00000099162,10090.ENSMUSP00000114015,10090.ENSMUSP00000117496,10090.ENSMUSP00000127487,10090.ENSMUSP00000129584,10090.ENSMUSP00000135040,10090.ENSMUSP00000140596","Col1a1,Myo1b,Dync1h1,Dbn1,Rhobtb3,Pdgfrb,Vim,Col5a1,Col1a2,Mprip,Plec,Gas2l3,Limk2,Fam107a,Mef2a,Tnxb,Bcar1,Tppp3,Fat1",1.58e-06,0.00042,"Supramolecular fiber organization"
"Process","GO:0000904",20,620,10090,"10090.ENSMUSP00000002979,10090.ENSMUSP00000009143,10090.ENSMUSP00000022369,10090.ENSMUSP00000028166,10090.ENSMUSP00000028499,10090.ENSMUSP00000029848,10090.ENSMUSP00000030408,10090.ENSMUSP00000032322,10090.ENSMUSP00000044004,10090.ENSMUSP00000052020,10090.ENSMUSP00000066857,10090.ENSMUSP00000069024,10090.ENSMUSP00000087643,10090.ENSMUSP00000092148,10090.ENSMUSP00000104342,10090.ENSMUSP00000105663,10090.ENSMUSP00000117496,10090.ENSMUSP00000134263,10090.ENSMUSP00000140596,10090.ENSMUSP00000142109","Lamb1,Bmp7,Vcl,Nr4a2,Itgav,Col24a1,Mfsd2a,Lrp6,Lrp1,Flnb,Slit3,Sema5a,Sema3g,Nfasc,Pmp22,Ptk2,Mef2a,Slit2,Fat1,Dag1",1.67e-06,0.00043,"Cell morphogenesis involved in differentiation"
"Process","GO:0043066",27,1054,10090,"10090.ENSMUSP00000002360,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000022176,10090.ENSMUSP00000022881,10090.ENSMUSP00000025254,10090.ENSMUSP00000025522,10090.ENSMUSP00000028166,10090.ENSMUSP00000028499,10090.ENSMUSP00000031224,10090.ENSMUSP00000032322,10090.ENSMUSP00000036330,10090.ENSMUSP00000038063,10090.ENSMUSP00000044004,10090.ENSMUSP00000066701,10090.ENSMUSP00000069024,10090.ENSMUSP00000078945,10090.ENSMUSP00000084043,10090.ENSMUSP00000088833,10090.ENSMUSP00000105663,10090.ENSMUSP00000107729,10090.ENSMUSP00000109635,10090.ENSMUSP00000114843,10090.ENSMUSP00000119065,10090.ENSMUSP00000120967,10090.ENSMUSP00000149803,10090.ENSMUSP00000155225","Angptl4,Bmp7,Pttg1ip,Hmgcr,Retreg1,Lims2,Pdgfrb,Nr4a2,Itgav,Tgfbr3,Lrp6,Adamts20,Dhcr24,Lrp1,Mpz,Sema5a,Htt,Spp1,Prnp,Ptk2,Itga6,Itsn1,Syvn1,Srsf6,Ucp2,Cryab,Nr4a1",1.83e-06,0.00046,"Negative regulation of apoptotic process"
