"category","term","number_of_genes","number_of_genes_in_background","ncbiTaxonId","inputGenes","preferredNames","p_value","fdr","description"
"Process","GO:0010033",59,3234,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000001547,10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000015800,10090.ENSMUSP00000018737,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000020706,10090.ENSMUSP00000021413,10090.ENSMUSP00000021950,10090.ENSMUSP00000022977,10090.ENSMUSP00000023749,10090.ENSMUSP00000025409,10090.ENSMUSP00000026221,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028239,10090.ENSMUSP00000029766,10090.ENSMUSP00000030164,10090.ENSMUSP00000031411,10090.ENSMUSP00000031445,10090.ENSMUSP00000031668,10090.ENSMUSP00000032492,10090.ENSMUSP00000034211,10090.ENSMUSP00000034267,10090.ENSMUSP00000034713,10090.ENSMUSP00000035498,10090.ENSMUSP00000038063,10090.ENSMUSP00000040230,10090.ENSMUSP00000041053,10090.ENSMUSP00000041557,10090.ENSMUSP00000042457,10090.ENSMUSP00000045639,10090.ENSMUSP00000052020,10090.ENSMUSP00000052872,10090.ENSMUSP00000061877,10090.ENSMUSP00000080991,10090.ENSMUSP00000081003,10090.ENSMUSP00000087457,10090.ENSMUSP00000088833,10090.ENSMUSP00000095228,10090.ENSMUSP00000097515,10090.ENSMUSP00000104342,10090.ENSMUSP00000105445,10090.ENSMUSP00000105980,10090.ENSMUSP00000108499,10090.ENSMUSP00000108555,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000120967,10090.ENSMUSP00000121266,10090.ENSMUSP00000134263,10090.ENSMUSP00000140536,10090.ENSMUSP00000142109,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227,10090.ENSMUSP00000153064,10090.ENSMUSP00000158312","Cav2,Col1a1,App,Bmp7,Hspa8,Sparc,Timp3,Ddit4,Adcy1,Nfkbia,Dbn1,Sqle,Tmbim6,Lox,Scd2,Vim,Nr4a2,Gsn,Bcar3,Vcp,Aldh2,Aacs,Col1a2,Cd9,Mt3,Slc27a1,Ldlr,Fntb,Dhcr24,Sostdc1,Egr2,Slc7a5,Eef1a1,Klf9,Flnb,Fasn,Insig1,mt-Nd1,mt-Cytb,Itgb1,Prnp,Pam,Sesn1,Pmp22,Bcl2l1,Srsf5,Chrdl1,Cntf,Hnrnpk,Sgk1,Ucp2,Tab2,Slit2,Erbin,Dag1,Cryab,Arid5b,Hmgcs1,Ndst1",1.04e-07,2.45e-05,"Response to organic substance"
"Process","GO:0000902",25,794,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000020706,10090.ENSMUSP00000021950,10090.ENSMUSP00000022629,10090.ENSMUSP00000028166,10090.ENSMUSP00000030408,10090.ENSMUSP00000030636,10090.ENSMUSP00000031556,10090.ENSMUSP00000041053,10090.ENSMUSP00000042211,10090.ENSMUSP00000045608,10090.ENSMUSP00000052020,10090.ENSMUSP00000069024,10090.ENSMUSP00000072428,10090.ENSMUSP00000082793,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000104342,10090.ENSMUSP00000114074,10090.ENSMUSP00000134263,10090.ENSMUSP00000140596,10090.ENSMUSP00000142109","App,Bmp7,Adcy1,Dbn1,Dpysl2,Nr4a2,Mfsd2a,Stmn1,Tmem106b,Egr2,Sema7a,Nbl1,Flnb,Sema5a,Aplp2,Nptn,Itgb1,Sema3g,Sema6d,Sema3b,Pmp22,Sgk1,Slit2,Fat1,Dag1",1.19e-07,2.73e-05,"Cell morphogenesis"
"Process","GO:0009968",33,1291,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000018966,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000021413,10090.ENSMUSP00000022176,10090.ENSMUSP00000023749,10090.ENSMUSP00000027682,10090.ENSMUSP00000028166,10090.ENSMUSP00000028389,10090.ENSMUSP00000030164,10090.ENSMUSP00000030636,10090.ENSMUSP00000040230,10090.ENSMUSP00000045608,10090.ENSMUSP00000061877,10090.ENSMUSP00000066880,10090.ENSMUSP00000084039,10090.ENSMUSP00000087457,10090.ENSMUSP00000088833,10090.ENSMUSP00000097515,10090.ENSMUSP00000105445,10090.ENSMUSP00000108499,10090.ENSMUSP00000113540,10090.ENSMUSP00000119827,10090.ENSMUSP00000122552,10090.ENSMUSP00000130636,10090.ENSMUSP00000132774,10090.ENSMUSP00000134263,10090.ENSMUSP00000140536,10090.ENSMUSP00000142109","Cav2,App,Bmp7,Pttg1ip,Sfrp5,Timp3,Ddit4,Nfkbia,Hmgcr,Tmbim6,Gpr37l1,Nr4a2,Frzb,Vcp,Stmn1,Sostdc1,Nbl1,Insig1,Cadm4,Bicd1,Itgb1,Prnp,Sesn1,Bcl2l1,Chrdl1,Crtc3,Apod,Dhrs3,Ranbp9,Cd59a,Slit2,Erbin,Dag1",1.17e-07,2.73e-05,"Negative regulation of signal transduction"
"Process","GO:0023057",35,1431,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000018966,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000021413,10090.ENSMUSP00000022176,10090.ENSMUSP00000023749,10090.ENSMUSP00000027682,10090.ENSMUSP00000028166,10090.ENSMUSP00000028389,10090.ENSMUSP00000030164,10090.ENSMUSP00000030636,10090.ENSMUSP00000034713,10090.ENSMUSP00000040230,10090.ENSMUSP00000045608,10090.ENSMUSP00000061877,10090.ENSMUSP00000066880,10090.ENSMUSP00000084039,10090.ENSMUSP00000087457,10090.ENSMUSP00000088833,10090.ENSMUSP00000097515,10090.ENSMUSP00000105445,10090.ENSMUSP00000108499,10090.ENSMUSP00000113540,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000122552,10090.ENSMUSP00000130636,10090.ENSMUSP00000132774,10090.ENSMUSP00000134263,10090.ENSMUSP00000140536,10090.ENSMUSP00000142109","Cav2,App,Bmp7,Pttg1ip,Sfrp5,Timp3,Ddit4,Nfkbia,Hmgcr,Tmbim6,Gpr37l1,Nr4a2,Frzb,Vcp,Stmn1,Ldlr,Sostdc1,Nbl1,Insig1,Cadm4,Bicd1,Itgb1,Prnp,Sesn1,Bcl2l1,Chrdl1,Crtc3,Apod,Ucp2,Dhrs3,Ranbp9,Cd59a,Slit2,Erbin,Dag1",1.3e-07,2.94e-05,"Negative regulation of signaling"
"Process","GO:0009966",56,3013,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000001046,10090.ENSMUSP00000001547,10090.ENSMUSP00000005406,10090.ENSMUSP00000005532,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000018966,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000021413,10090.ENSMUSP00000021950,10090.ENSMUSP00000022176,10090.ENSMUSP00000023749,10090.ENSMUSP00000023807,10090.ENSMUSP00000025409,10090.ENSMUSP00000026142,10090.ENSMUSP00000027682,10090.ENSMUSP00000028166,10090.ENSMUSP00000028389,10090.ENSMUSP00000028854,10090.ENSMUSP00000029766,10090.ENSMUSP00000030164,10090.ENSMUSP00000030636,10090.ENSMUSP00000032066,10090.ENSMUSP00000034211,10090.ENSMUSP00000040230,10090.ENSMUSP00000042211,10090.ENSMUSP00000045608,10090.ENSMUSP00000060028,10090.ENSMUSP00000061877,10090.ENSMUSP00000066880,10090.ENSMUSP00000069024,10090.ENSMUSP00000072428,10090.ENSMUSP00000082793,10090.ENSMUSP00000084039,10090.ENSMUSP00000087457,10090.ENSMUSP00000088833,10090.ENSMUSP00000097515,10090.ENSMUSP00000098710,10090.ENSMUSP00000104342,10090.ENSMUSP00000105445,10090.ENSMUSP00000108499,10090.ENSMUSP00000108555,10090.ENSMUSP00000112104,10090.ENSMUSP00000113540,10090.ENSMUSP00000119827,10090.ENSMUSP00000121266,10090.ENSMUSP00000122552,10090.ENSMUSP00000125840,10090.ENSMUSP00000130636,10090.ENSMUSP00000132774,10090.ENSMUSP00000134263,10090.ENSMUSP00000140536,10090.ENSMUSP00000142109,10090.ENSMUSP00000158312","Cav2,S100a4,Col1a1,App,Nid1,Bmp7,Pttg1ip,Sfrp5,Timp3,Ddit4,Nfkbia,Dbn1,Hmgcr,Tmbim6,Igfbp6,Lox,Maged1,Gpr37l1,Nr4a2,Frzb,Mal,Bcar3,Vcp,Stmn1,Tgfa,Mt3,Sostdc1,Sema7a,Nbl1,Crlf3,Insig1,Cadm4,Sema5a,Aplp2,Nptn,Bicd1,Itgb1,Prnp,Sesn1,Iqsec1,Pmp22,Bcl2l1,Chrdl1,Cntf,Hnrnpk,Crtc3,Apod,Tab2,Dhrs3,Eps8l1,Ranbp9,Cd59a,Slit2,Erbin,Dag1,Ndst1",1.36e-07,3.04e-05,"Regulation of signal transduction"
"Process","GO:0051241",31,1172,10090,"10090.ENSMUSP00000001507,10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000018737,10090.ENSMUSP00000021603,10090.ENSMUSP00000021950,10090.ENSMUSP00000022176,10090.ENSMUSP00000027682,10090.ENSMUSP00000028389,10090.ENSMUSP00000032492,10090.ENSMUSP00000034211,10090.ENSMUSP00000034713,10090.ENSMUSP00000040230,10090.ENSMUSP00000042211,10090.ENSMUSP00000048555,10090.ENSMUSP00000069024,10090.ENSMUSP00000082793,10090.ENSMUSP00000087643,10090.ENSMUSP00000088833,10090.ENSMUSP00000098969,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000103129,10090.ENSMUSP00000108555,10090.ENSMUSP00000112104,10090.ENSMUSP00000119827,10090.ENSMUSP00000130077,10090.ENSMUSP00000132774,10090.ENSMUSP00000134263,10090.ENSMUSP00000139564,10090.ENSMUSP00000140536","Cyp51,App,Bmp7,Sparc,Fbln5,Dbn1,Hmgcr,Gpr37l1,Frzb,Cd9,Mt3,Ldlr,Sostdc1,Sema7a,Cpe,Sema5a,Nptn,Sema3g,Prnp,Tmem176a,Sema6d,Sema3b,Syt11,Cntf,Hnrnpk,Apod,Comt,Cd59a,Slit2,Mag,Erbin",1.44e-07,3.18e-05,"Negative regulation of multicellular organismal process"
"Process","GO:0065007",160,13744,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000001046,10090.ENSMUSP00000001507,10090.ENSMUSP00000001547,10090.ENSMUSP00000005406,10090.ENSMUSP00000005532,10090.ENSMUSP00000006557,10090.ENSMUSP00000007216,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000015800,10090.ENSMUSP00000018737,10090.ENSMUSP00000018966,10090.ENSMUSP00000019231,10090.ENSMUSP00000020027,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000020706,10090.ENSMUSP00000021413,10090.ENSMUSP00000021603,10090.ENSMUSP00000021668,10090.ENSMUSP00000021822,10090.ENSMUSP00000021950,10090.ENSMUSP00000022176,10090.ENSMUSP00000022529,10090.ENSMUSP00000022629,10090.ENSMUSP00000022704,10090.ENSMUSP00000022977,10090.ENSMUSP00000023749,10090.ENSMUSP00000023807,10090.ENSMUSP00000024706,10090.ENSMUSP00000024880,10090.ENSMUSP00000025409,10090.ENSMUSP00000026142,10090.ENSMUSP00000026886,10090.ENSMUSP00000027682,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028239,10090.ENSMUSP00000028389,10090.ENSMUSP00000028854,10090.ENSMUSP00000028938,10090.ENSMUSP00000029515,10090.ENSMUSP00000029766,10090.ENSMUSP00000029773,10090.ENSMUSP00000030164,10090.ENSMUSP00000030408,10090.ENSMUSP00000030636,10090.ENSMUSP00000031251,10090.ENSMUSP00000031411,10090.ENSMUSP00000031445,10090.ENSMUSP00000031556,10090.ENSMUSP00000031565,10090.ENSMUSP00000031668,10090.ENSMUSP00000032066,10090.ENSMUSP00000032185,10090.ENSMUSP00000032492,10090.ENSMUSP00000033824,10090.ENSMUSP00000033933,10090.ENSMUSP00000034211,10090.ENSMUSP00000034214,10090.ENSMUSP00000034215,10090.ENSMUSP00000034267,10090.ENSMUSP00000034472,10090.ENSMUSP00000034713,10090.ENSMUSP00000035498,10090.ENSMUSP00000038063,10090.ENSMUSP00000040019,10090.ENSMUSP00000040230,10090.ENSMUSP00000041053,10090.ENSMUSP00000041557,10090.ENSMUSP00000041727,10090.ENSMUSP00000042211,10090.ENSMUSP00000042457,10090.ENSMUSP00000043597,10090.ENSMUSP00000044134,10090.ENSMUSP00000045441,10090.ENSMUSP00000045608,10090.ENSMUSP00000045639,10090.ENSMUSP00000048519,10090.ENSMUSP00000048555,10090.ENSMUSP00000050189,10090.ENSMUSP00000052912,10090.ENSMUSP00000053558,10090.ENSMUSP00000054105,10090.ENSMUSP00000054307,10090.ENSMUSP00000056080,10090.ENSMUSP00000058846,10090.ENSMUSP00000060028,10090.ENSMUSP00000061877,10090.ENSMUSP00000065810,10090.ENSMUSP00000065877,10090.ENSMUSP00000066314,10090.ENSMUSP00000066880,10090.ENSMUSP00000067027,10090.ENSMUSP00000069024,10090.ENSMUSP00000071351,10090.ENSMUSP00000072428,10090.ENSMUSP00000074160,10090.ENSMUSP00000074895,10090.ENSMUSP00000076224,10090.ENSMUSP00000076933,10090.ENSMUSP00000080994,10090.ENSMUSP00000082793,10090.ENSMUSP00000083101,10090.ENSMUSP00000084039,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000088833,10090.ENSMUSP00000091553,10090.ENSMUSP00000092228,10090.ENSMUSP00000094778,10090.ENSMUSP00000095228,10090.ENSMUSP00000096882,10090.ENSMUSP00000097515,10090.ENSMUSP00000098108,10090.ENSMUSP00000098710,10090.ENSMUSP00000098969,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000102095,10090.ENSMUSP00000102647,10090.ENSMUSP00000103129,10090.ENSMUSP00000104342,10090.ENSMUSP00000105445,10090.ENSMUSP00000105531,10090.ENSMUSP00000105980,10090.ENSMUSP00000107795,10090.ENSMUSP00000108261,10090.ENSMUSP00000108499,10090.ENSMUSP00000108555,10090.ENSMUSP00000108620,10090.ENSMUSP00000109608,10090.ENSMUSP00000111186,10090.ENSMUSP00000112104,10090.ENSMUSP00000113540,10090.ENSMUSP00000114074,10090.ENSMUSP00000119827,10090.ENSMUSP00000120967,10090.ENSMUSP00000121203,10090.ENSMUSP00000121266,10090.ENSMUSP00000121358,10090.ENSMUSP00000121753,10090.ENSMUSP00000122552,10090.ENSMUSP00000124305,10090.ENSMUSP00000125840,10090.ENSMUSP00000130073,10090.ENSMUSP00000130077,10090.ENSMUSP00000130636,10090.ENSMUSP00000132774,10090.ENSMUSP00000134263,10090.ENSMUSP00000136167,10090.ENSMUSP00000139564,10090.ENSMUSP00000140536,10090.ENSMUSP00000142109,10090.ENSMUSP00000142770,10090.ENSMUSP00000149803,10090.ENSMUSP00000151227,10090.ENSMUSP00000156511,10090.ENSMUSP00000158312","Cav2,S100a4,Cyp51,Col1a1,App,Nid1,Elovl1,Ap2m1,Bmp7,Pttg1ip,Hspa8,Sparc,Sfrp5,Atp6ap1,Serinc1,Timp3,Ddit4,Adcy1,Nfkbia,Fbln5,Npc2,Ogn,Dbn1,Hmgcr,Tkt,Dpysl2,Itm2b,Sqle,Tmbim6,Igfbp6,Pla2g7,Vit,Lox,Maged1,Itih5,Gpr37l1,Vim,Nr4a2,Gsn,Frzb,Mal,Cst3,S100a11,Bcar3,Cnn3,Vcp,Mfsd2a,Stmn1,Hsd17b11,Aldh2,Aacs,Tmem106b,Fscn1,Col1a2,Tgfa,Slc6a6,Cd9,Lamp1,Saraf,Mt3,Mt2,Mt1,Slc27a1,Jam3,Ldlr,Fntb,Dhcr24,Piezo2,Sostdc1,Egr2,Slc7a5,Zdhhc2,Sema7a,Eef1a1,Fa2h,Abhd4,Mboat1,Nbl1,Klf9,Degs1,Cpe,Ccni,Pdia6,Abhd12,Hepacam,Cxxc5,Gldn,Aph1a,Crlf3,Insig1,Rtn3,Sdc3,Ppp4r2,Cadm4,Ston1,Sema5a,Elovl6,Aplp2,Snrnp70,Ddn,Zdhhc8,Arpc5,mt-Co2,Nptn,Fxyd6,Bicd1,Itgb1,Sema3g,Prnp,Fam57a,Plekhg2,Tuba1a,Pam,Atxn7l3b,Sesn1,Tsc22d4,Iqsec1,Tmem176a,Sema6d,Sema3b,Mast2,Arhgef17,Syt11,Pmp22,Bcl2l1,Tmed9,Srsf5,Tmsb4x,Evi5,Chrdl1,Cntf,Tsc22d3,Slc5a3,Mid1ip1,Hnrnpk,Crtc3,Sgk1,Apod,Ucp2,Ctsd,Tab2,Ide,Zbtb38,Dhrs3,Selenop,Eps8l1,Cyp39a1,Comt,Ranbp9,Cd59a,Slit2,Etfbkmt,Mag,Erbin,Dag1,Fdps,Cryab,Arid5b,Qk,Ndst1",1.49e-07,3.23e-05,"Biological regulation"
"Process","GO:0046688",7,38,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000034211,10090.ENSMUSP00000034214,10090.ENSMUSP00000034215,10090.ENSMUSP00000081003,10090.ENSMUSP00000088833,10090.ENSMUSP00000095228","App,Mt3,Mt2,Mt1,mt-Cytb,Prnp,Pam",1.55e-07,3.31e-05,"Response to copper ion"
"Process","GO:0010941",41,1869,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000009435,10090.ENSMUSP00000015800,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000022176,10090.ENSMUSP00000023749,10090.ENSMUSP00000025409,10090.ENSMUSP00000026142,10090.ENSMUSP00000027682,10090.ENSMUSP00000028166,10090.ENSMUSP00000028239,10090.ENSMUSP00000028389,10090.ENSMUSP00000028854,10090.ENSMUSP00000028938,10090.ENSMUSP00000031411,10090.ENSMUSP00000032066,10090.ENSMUSP00000032185,10090.ENSMUSP00000034211,10090.ENSMUSP00000034215,10090.ENSMUSP00000038063,10090.ENSMUSP00000041557,10090.ENSMUSP00000042457,10090.ENSMUSP00000048519,10090.ENSMUSP00000069024,10090.ENSMUSP00000080994,10090.ENSMUSP00000087457,10090.ENSMUSP00000088833,10090.ENSMUSP00000104342,10090.ENSMUSP00000105445,10090.ENSMUSP00000108555,10090.ENSMUSP00000108620,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000120967,10090.ENSMUSP00000121203,10090.ENSMUSP00000132774,10090.ENSMUSP00000134263,10090.ENSMUSP00000139564,10090.ENSMUSP00000149803","App,Bmp7,Pttg1ip,Hspa8,Timp3,Ddit4,Hmgcr,Tmbim6,Lox,Maged1,Gpr37l1,Nr4a2,Gsn,Frzb,Mal,Cst3,Aldh2,Tgfa,Slc6a6,Mt3,Mt1,Dhcr24,Slc7a5,Eef1a1,Degs1,Sema5a,mt-Co2,Itgb1,Prnp,Pmp22,Bcl2l1,Cntf,Tsc22d3,Hnrnpk,Sgk1,Ucp2,Ctsd,Cd59a,Slit2,Mag,Cryab",1.64e-07,3.46e-05,"Regulation of cell death"
"Process","GO:1901617",12,183,10090,"10090.ENSMUSP00000001507,10090.ENSMUSP00000022176,10090.ENSMUSP00000022977,10090.ENSMUSP00000028166,10090.ENSMUSP00000034015,10090.ENSMUSP00000038063,10090.ENSMUSP00000057354,10090.ENSMUSP00000061877,10090.ENSMUSP00000130073,10090.ENSMUSP00000142770,10090.ENSMUSP00000153064,10090.ENSMUSP00000153671","Cyp51,Hmgcr,Sqle,Nr4a2,Msmo1,Dhcr24,Sc5d,Insig1,Cyp39a1,Fdps,Hmgcs1,Fdft1",2.35e-07,4.9e-05,"Organic hydroxy compound biosynthetic process"
"Process","GO:0031345",13,221,10090,"10090.ENSMUSP00000005406,10090.ENSMUSP00000028062,10090.ENSMUSP00000034211,10090.ENSMUSP00000042211,10090.ENSMUSP00000069024,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000088833,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000104342,10090.ENSMUSP00000134263,10090.ENSMUSP00000139564","App,Vim,Mt3,Sema7a,Sema5a,Itgb1,Sema3g,Prnp,Sema6d,Sema3b,Pmp22,Slit2,Mag",2.39e-07,4.91e-05,"Negative regulation of cell projection organization"
"Process","GO:0048468",43,2044,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000019231,10090.ENSMUSP00000020706,10090.ENSMUSP00000021950,10090.ENSMUSP00000022629,10090.ENSMUSP00000025409,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028389,10090.ENSMUSP00000028854,10090.ENSMUSP00000030408,10090.ENSMUSP00000030636,10090.ENSMUSP00000031556,10090.ENSMUSP00000034211,10090.ENSMUSP00000034472,10090.ENSMUSP00000041053,10090.ENSMUSP00000042211,10090.ENSMUSP00000043597,10090.ENSMUSP00000045608,10090.ENSMUSP00000052020,10090.ENSMUSP00000052872,10090.ENSMUSP00000056080,10090.ENSMUSP00000069024,10090.ENSMUSP00000072428,10090.ENSMUSP00000082793,10090.ENSMUSP00000087457,10090.ENSMUSP00000087643,10090.ENSMUSP00000098710,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000104342,10090.ENSMUSP00000105445,10090.ENSMUSP00000108555,10090.ENSMUSP00000114074,10090.ENSMUSP00000119827,10090.ENSMUSP00000134263,10090.ENSMUSP00000139564,10090.ENSMUSP00000140596,10090.ENSMUSP00000142109,10090.ENSMUSP00000151227,10090.ENSMUSP00000156511","Cav2,App,Bmp7,Atp6ap1,Adcy1,Dbn1,Dpysl2,Lox,Vim,Nr4a2,Frzb,Mal,Mfsd2a,Stmn1,Tmem106b,Mt3,Jam3,Egr2,Sema7a,Fa2h,Nbl1,Flnb,Fasn,Gldn,Sema5a,Aplp2,Nptn,Itgb1,Sema3g,Iqsec1,Sema6d,Sema3b,Pmp22,Bcl2l1,Cntf,Sgk1,Apod,Slit2,Mag,Fat1,Dag1,Arid5b,Qk",2.38e-07,4.91e-05,"Cell development"
"Process","GO:0070887",53,2827,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000001547,10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000015800,10090.ENSMUSP00000018737,10090.ENSMUSP00000019231,10090.ENSMUSP00000020234,10090.ENSMUSP00000020308,10090.ENSMUSP00000020706,10090.ENSMUSP00000021413,10090.ENSMUSP00000021950,10090.ENSMUSP00000023749,10090.ENSMUSP00000025409,10090.ENSMUSP00000027830,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000028239,10090.ENSMUSP00000029766,10090.ENSMUSP00000030164,10090.ENSMUSP00000031411,10090.ENSMUSP00000031445,10090.ENSMUSP00000031668,10090.ENSMUSP00000034211,10090.ENSMUSP00000034214,10090.ENSMUSP00000034215,10090.ENSMUSP00000034267,10090.ENSMUSP00000034713,10090.ENSMUSP00000040230,10090.ENSMUSP00000041053,10090.ENSMUSP00000041557,10090.ENSMUSP00000042457,10090.ENSMUSP00000045639,10090.ENSMUSP00000052020,10090.ENSMUSP00000052872,10090.ENSMUSP00000061877,10090.ENSMUSP00000069024,10090.ENSMUSP00000088833,10090.ENSMUSP00000097515,10090.ENSMUSP00000103129,10090.ENSMUSP00000104342,10090.ENSMUSP00000105445,10090.ENSMUSP00000105980,10090.ENSMUSP00000108499,10090.ENSMUSP00000108555,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000120967,10090.ENSMUSP00000134263,10090.ENSMUSP00000140536,10090.ENSMUSP00000142109,10090.ENSMUSP00000151227,10090.ENSMUSP00000158312","Cav2,Col1a1,App,Bmp7,Hspa8,Sparc,Atp6ap1,Timp3,Ddit4,Adcy1,Nfkbia,Dbn1,Tmbim6,Lox,Slamf9,Vim,Nr4a2,Gsn,Bcar3,Vcp,Aldh2,Aacs,Col1a2,Mt3,Mt2,Mt1,Slc27a1,Ldlr,Sostdc1,Egr2,Slc7a5,Eef1a1,Klf9,Flnb,Fasn,Insig1,Sema5a,Prnp,Sesn1,Syt11,Pmp22,Bcl2l1,Srsf5,Chrdl1,Cntf,Hnrnpk,Sgk1,Ucp2,Slit2,Erbin,Dag1,Arid5b,Ndst1",2.55e-07,5.12e-05,"Cellular response to chemical stimulus"
"Process","GO:1901652",19,497,10090,"10090.ENSMUSP00000000058,10090.ENSMUSP00000001547,10090.ENSMUSP00000005406,10090.ENSMUSP00000009143,10090.ENSMUSP00000021413,10090.ENSMUSP00000028062,10090.ENSMUSP00000028166,10090.ENSMUSP00000029766,10090.ENSMUSP00000034267,10090.ENSMUSP00000041053,10090.ENSMUSP00000061877,10090.ENSMUSP00000081003,10090.ENSMUSP00000088833,10090.ENSMUSP00000105980,10090.ENSMUSP00000112104,10090.ENSMUSP00000114074,10090.ENSMUSP00000120967,10090.ENSMUSP00000140536,10090.ENSMUSP00000142109","Cav2,Col1a1,App,Bmp7,Nfkbia,Vim,Nr4a2,Bcar3,Slc27a1,Egr2,Insig1,mt-Cytb,Prnp,Srsf5,Hnrnpk,Sgk1,Ucp2,Erbin,Dag1",2.68e-07,5.3e-05,"Response to peptide"
"Process","GO:0044255",27,954,10090,"10090.ENSMUSP00000006557,10090.ENSMUSP00000019382,10090.ENSMUSP00000020027,10090.ENSMUSP00000021990,10090.ENSMUSP00000022176,10090.ENSMUSP00000024706,10090.ENSMUSP00000026221,10090.ENSMUSP00000031445,10090.ENSMUSP00000032413,10090.ENSMUSP00000034211,10090.ENSMUSP00000034267,10090.ENSMUSP00000043597,10090.ENSMUSP00000044134,10090.ENSMUSP00000045441,10090.ENSMUSP00000048519,10090.ENSMUSP00000052872,10090.ENSMUSP00000053558,10090.ENSMUSP00000061877,10090.ENSMUSP00000071351,10090.ENSMUSP00000095228,10090.ENSMUSP00000103012,10090.ENSMUSP00000104342,10090.ENSMUSP00000122552,10090.ENSMUSP00000142770,10090.ENSMUSP00000153064,10090.ENSMUSP00000153671,10090.ENSMUSP00000156511","Elovl1,Tecr,Serinc1,Ptdss1,Hmgcr,Pla2g7,Scd2,Aacs,Etnk1,Mt3,Slc27a1,Fa2h,Abhd4,Mboat1,Degs1,Fasn,Abhd12,Insig1,Elovl6,Pam,Acly,Pmp22,Dhrs3,Fdps,Hmgcs1,Fdft1,Qk",2.82e-07,5.52e-05,"Cellular lipid metabolic process"
"Process","GO:0045926",14,266,10090,"10090.ENSMUSP00000028389,10090.ENSMUSP00000034211,10090.ENSMUSP00000034214,10090.ENSMUSP00000034215,10090.ENSMUSP00000042211,10090.ENSMUSP00000060028,10090.ENSMUSP00000069024,10090.ENSMUSP00000087643,10090.ENSMUSP00000097515,10090.ENSMUSP00000099529,10090.ENSMUSP00000099589,10090.ENSMUSP00000134263,10090.ENSMUSP00000139564,10090.ENSMUSP00000149803","Frzb,Mt3,Mt2,Mt1,Sema7a,Crlf3,Sema5a,Sema3g,Sesn1,Sema6d,Sema3b,Slit2,Mag,Cryab",2.96e-07,5.72e-05,"Negative regulation of growth"
